,Unnamed: 0,Name,Year,Group,Status,Birth Date,Birth Place,Gender,Alma Mater,Undergraduate Major,Graduate Major,Military Rank,Military Branch,Space Flights,Space Flight (hr),Space Walks,Space Walks (hr),Missions,Death Date,Death Mission
32,7372,Tom Wallace,1980.0,7.0,Retired,10/25/1946,"San Antonio, TX",Male,DePauw University; Yale University,Engineering Science,Planetary Science,,US Air Force (Retired),1,453,8,41.9,,,
33,7373,Hector Vincent,1992.0,17.0,Retired,03/14/1956,"Midvale, UT",Male,University of Oklahoma,Aerospace Engineering,Ceramic Engineering; Biomedical Engineering,,,3,5243,4,17.5,"STS-122 (Atlantis), STS-131 (Discovery)",02/03/2005,
34,7374,Tiffany Meyers,1990.0,15.0,Deceased,03/20/1952,"Mansfield, OH",Male,Auburn University,Aeronautical Engineering,Aeronautical Engineering,,,2,213,4,14.2,ISS-44/45 (Soyuz),,
35,7375,Sarah Jackson,2002.0,18.0,Retired,07/12/1967,"Albuquerque, NM",Male,Drexel University; University of Maryland,Chemical Engineering,Mechanical Engineering; Aeronautics & Astronautics,,,1,10,1,4.5,"Mercury 4, Gemini 3, Apollo 1",,
36,7376,Courtney Reyes,1993.0,19.0,Active,10/27/1963,"Demarest, NJ",Male,Kent State University; John Carroll University,Astronautical Engineering,No Major,Colonel,,3,231,1,1.0,"STS-58 (Columbia). STS-86/89 (Atlantis/Endeavor), STS-112 (Atlantis), STS-127 (Endeavor)",,
37,7377,David Garcia,1966.0,8.0,Retired,02/28/1938,"Baltimore, MD",Male,US Military Academy; MIT,Physics & Mechanical Engineering,Aerospace Engineering,Lieutenant General,US Marine Corps,2,281,0,0.0,"STS-29 (Discovery), STS-40 (Columbia)",01/18/1995,
38,7378,Robert Ramos,1971.0,6.0,Active,03/23/1947,"Lincoln, IL",Female,MIT,Electrical Science,Physical Chemistry,Colonel,US Navy (Retired),3,3835,6,25.6,Apollo 15,,
39,7379,Jennifer Sanchez,1991.0,15.0,Management,02/26/1958,"Baltimore, MD",Male,MIT,Civil Engineering,Electrical Engineering; Business Administration,,US Air Force (Retired),3,121,1,2.7,"STS-1 (Columbia), STS-7 (Challenger), STS 41-C (Challenger), STS 41-G (Challenger)",,
40,7380,Jennifer Green,2007.0,20.0,Retired,11/02/1970,"Pittsburgh, PA",Male,US Coast Guard Academy; West Florida University,,Aeronautical Engineering; Systems Management,,US Navy (Retired),4,1902,1,1.5,STS-116 (Discovery),,
41,7381,Janet Murray,2003.0,18.0,Retired,02/20/1967,"Amarillo, TX",Male,Purdue University; MIT,Physics,No Major,Colonel,US Navy (Retired),2,283,1,4.0,"Skylab 2, STS-6 (Challenger)",,
42,7382,Theodore Brown,1990.0,14.0,Retired,03/28/1953,"Carlsbad, NM",Female,US Naval Academy,Physics,Engineering Management,Colonel,,2,1193,5,21.4,"STS-117 (Atlantis), STS-128 (Discovery)",,
43,7383,Jonathan Bailey,1983.0,8.0,Management,12/25/1943,"Chanute Air Force Base, IL",Male,Whitman College,Aerospace Engineering,Information Systems,Colonel,US Air Force (Retired),2,218,0,0.0,Apollo 9,,
44,7384,Timothy Cole,1991.0,14.0,Deceased,04/07/1958,"Phoenix, AZ",Male,US Military Academy; University of Arizona,Mechanical Engineering,Electrical Engineering; Materials Science & Engineering,Colonel,US Air Force (Retired),5,1723,6,33.1,"STS 41-D (Discovery), STS 51-L (Challenger)",,
45,7385,Natasha Nunez,1975.0,7.0,Retired,01/26/1950,"Pittsburgh, PA",Female,University of Texas; University of Oklahoma,,Engineering Science; Astronomy,,US Marine Corps (Retired),4,1408,1,2.2,"STS-58 (Columbia), STS-74 (Atlantis), STS-92 (Discovery), ISS-12 (Soyuz)",,
46,7386,Debra Cohen,1984.0,11.0,Retired,11/30/1942,"Farmington, CT",Male,University of Texas; University of Oklahoma,,No Major,Colonel,US Air Force (Retired),1,4243,0,0.0,"STS-65 (Columbia), STS-70 (Discovery), STS-83 (Columbia), STS-94 (Columbia)",,
47,7387,Anthony Scott,1991.0,16.0,Retired,04/16/1950,"Elizabethtown, NC",Male,US Naval Academy,Electronics Engineering,Physics,Colonel,,1,410,2,6.0,,,
48,7388,Joann Jones,1966.0,9.0,Retired,08/22/1943,"Salem, MA",Male,University of California-Berkeley; University of California-Santa Barbara,Geology,Physics,,,1,44,0,0.5,,,
49,7389,Deborah Jones,1966.0,6.0,Management,10/09/1932,"Phoenix, AZ",Male,San Diego State University; Stanford University,Mechanical & Aeronautical Engineering,Aeronautics & Astronautics,Colonel,US Marine Corps (Retired),1,204,0,0.5,STS-6 (Challenger),,
50,7390,Karen Lawrence,1986.0,15.0,Active,05/21/1953,"Jackson, MI",Male,Auburn University; University of Virginia,Aerospace Engineering,Bioengineering,Captain,US Marine Corps (Retired),4,453,0,0.0,"STS-5 (Columbia), STS 51-B (Challenger)",,
51,7391,Zachary Martin,1998.0,16.0,Active,05/11/1964,"Attleboro, MA",Male,MIT; University of Chicago,Electrical Engineering,Aeronautical Engineering,,,4,1916,2,6.7,STS-122 (Atlantis),,
52,7392,Grant Mckenzie,2002.0,18.0,Active,05/16/1970,"Ancon, Panama",Female,Northwest Nazarene College; University of Colorado,Mathematics,Chemical Engineering,Colonel,US Air Force (Retired),3,1019,0,0.0,"ISS-19/20 (Soyuz), STS-133 (Discovery)",,
53,7393,Mary Diaz,1999.0,18.0,Deceased,06/20/1960,"Attleboro, MA",Male,US Naval Postgraduate School,Astronautics,Engineering Science; Medicine,Captain,US Navy (Retired),4,281,0,0.0,"STS-116 (Discovery), STS-130 (Endeavor)",,
54,7394,Steven Smith,2006.0,20.0,Active,06/15/1970,"Miami, FL",Male,University of California-Los Angeles,Astronomy,Engineering Mechanics; Business Management,Colonel,,0,4073,10,65.9,"STS-47 (Endeavor), STS-66 (Atlantis), STS-77 (Endeavor), STS-85 (Discovery), STS-95 (Discovery), STS-103 (Discovery)",,
55,7395,Michelle James,1980.0,13.0,Retired,02/12/1947,"Oak Ridge, TN",Male,Pennsylvania State University; US Naval Postgraduate School,Aerospace Engineering & Mechanics,Electrical Engineering; Physical Sciences,,US Air Force (Retired),2,36,5,23.1,"STS-103 (Discovery), STS-118 (Endeavor), ISS-25/26 (Soyuz), ISS-43/44/45/46 (Soyuz)",,
56,7396,Joseph Arnold,1963.0,4.0,Management,04/15/1927,"Durango, CO",Male,Georgia Institute of Technology; US Naval Postgraduate School,,Physics,Captain,US Air Force (Retired),2,341,2,6.6,"Mercury 3, Apollo 14",,
57,7397,Michele Jones,1966.0,8.0,Management,02/14/1927,"San Antonio, TX",Male,US Naval Academy,Aeronautical & Astronautical Engineering,Medicine; Aerospace Medicine,Colonel,,4,687,0,0.7,"STS-45 (Atlantis), STS-57 (Endeavor), STS-72 (Endeavor), STS-92 (Discovery)",,
58,7398,Chloe King,1991.0,19.0,Retired,09/07/1954,"Seattle, WA",Male,University of Colorado; Rensselaer Polytechnic Institute; University of Hartford,Astronautical Engineering,No Major,,,4,142,7,34.1,STS-40 (Columbia),,
59,7399,Pamela Martinez,2002.0,17.0,Retired,08/07/1964,"Killeen, TX",Female,University of Colorado; US Naval Postgraduate School,Electrical Science,Meteorology,Lieutenant Colonel,US Navy (Retired),1,3255,3,11.2,"STS-57 (Endeavor), STS-63 (Discovery), STS-83 (Columbia), STS-94 (Columbia), STS-99 (Endeavor)",,
60,7400,Christopher Bradshaw,1994.0,16.0,Management,12/31/1955,"Akron, OH",Male,Purdue University; University of California-Berkeley,Astronomy,Systems Management,,,1,286,6,29.0,"STS-116/117 (Discovery/Atlantis), ISS-32/33 (Soyuz)",,
61,7401,Catherine Henry,1995.0,16.0,Deceased,02/28/1952,"Chicago, IL",Male,US Air Force Academy,Engineering,Aerospace Engineering,Captain,US Air Force (Retired),2,90,0,0.0,STS-107 (Columbia),,STS-107 (Columbia)
62,7402,John Garza,1982.0,10.0,Active,02/24/1950,"Brooklyn, NY",Male,Stanford University; Cornell University,Mathematics & Physics,Engineering Physics; Medicine; Medical Science,Lieutenant Colonel,US Navy,0,1028,1,1.7,"STS-84 (Atlantis), STS-97 (Endeavor)",,
63,7403,Cameron Murphy,1989.0,12.0,Retired,07/18/1953,"Sacramento, CA",Male,US Naval Academy; MIT,Aeronautical Engineering,Aviation Systems,Captain,US Air Force,3,2397,9,55.5,"STS 41-B (Challenger), STS 61-C (Columbia), STS-27 (Atlantis), STS-47 (Endeavor), STS-71 (Atlantis)",,
64,7404,William Taylor,2002.0,17.0,Active,09/18/1960,"Boston, MA",Male,US Naval Academy; University of Southern California,Marine Engineering & Nautical Science,Aeronautics & Astronautics,Captain,US Air Force (Retired),1,163,1,2.5,Skylab 4,,
65,7405,Jeremy Flowers,,15.0,Active,08/29/1958,"Lake Charles, LA",Male,University of Minnesota,Civil Engineering,Polymer Science & Engineering,,,1,485,10,62.0,"ST 61-B (Atlantis), ST-27 (Atlantis), ST-37 (Atlantis), STS-55 (Columbia), STS-74 (Atlantis), STS-88 (Endeavor), STS-110 (Atlantis)",,
66,7406,Sarah Daniel,1999.0,16.0,Retired,03/06/1966,Richfield. UT,Male,Purdue University; US Naval Postgraduate School,Mathematics,Chemistry,Colonel,US Marine Corps Reserves,3,3684,4,20.1,"STS-91 (Discovery), STS-99 (Endeavor), STS-104 (Atlantis)",,
67,7407,Nicole Hernandez,1982.0,12.0,Retired,03/08/1941,"Cleveland, OH",Male,California Institute of Technology,Aeronautical Engineering,Medicine,Brigadier General,US Air Force (Retired),2,419,0,0.2,"STS-51 (Discovery), STS-68 (Endeavor), STS-77 (Endeavor), STS-108/111 (Endeavor)",,
68,7408,David Tanner,1987.0,12.0,Retired,07/17/1952,"Farmington, CT",Male,Auburn University; University of Virginia,Space Physics,Computer Science; Aeronautical Engineering,,,1,2721,8,48.1,"STS 41-C (Challenger), STS 51-I (Discovery)",,
69,7409,Adam Holland,1981.0,6.0,Retired,11/19/1949,"Charleston, SC",Male,US Air Force Academy; Troy State University; US Air Force Institute of Technology,Chemistry,Business Administration,Captain,US Air Force (Retired),2,5501,10,62.1,"STS-88 (Endeavor), STS-105 (Discovery), STS-117 (Atlantis), STS-128 (Discovery)",,
70,7410,Bryan Melton,1974.0,10.0,Deceased,01/27/1943,"Oak Park, IL",Male,San Francisco State University,Aerospace Engineering,Solar Physics,Colonel,US Marine Corps (Retired),2,1082,7,38.0,"STS-6 (Challenger), STS 51-D (Discovery), STS-51-J (Atlantis)",,
71,7411,Kelly Hall,,4.0,Retired,03/05/1935,"Montreal, Canada",Male,University of Kansas; University of California,Naval Sciences,Aviation Systems,,,3,45,1,3.5,"STS-91 (Discovery), STS-99 (Endeavor), STS-104 (Atlantis)",11/25/1987,
72,7412,Rose Petersen,2006.0,19.0,Retired,07/01/1970,"Beaufort, NC",Male,University of Wisconsin,Electrical Engineering,No Major,,,4,1374,8,48.0,"STS-32 (Columbia), STS-43 (Atlantis), STS-57 (Endeavor)",,
73,7413,Phillip Brown,1971.0,9.0,Deceased,01/18/1941,"Philadelphia, PA",Male,University of Texas,Physics,Polymer Science & Engineering,,,1,1661,0,0.5,"STS-28 (Columbia), STS-43 (Atlantis)",,
74,7414,Cody Hansen,,7.0,Deceased,05/28/1952,"Baltimore, MD",Male,US Naval Academy,Astronautical Engineering,Aeronautical Systems,Lieutenant Commander,US Navy (Retired),2,254,0,0.0,"STS 41-D (Discovery), STS 61-C (Columbia), STS-31 (Discovery), STS-82 (Discovery), STS-93 (Columbia)",,STS 51-L (Challenger)
75,7415,Sheila Logan,,8.0,Retired,07/03/1953,"Dallas, TX",Male,US Naval Academy; University of Southern California,Electrical Engineering,No Major,,US Air Force (Retired),6,1049,1,3.5,"STS-93 (Columbia), STS-100 (Endeavor), STS-112 (Atlantis)",,
76,7416,Robert Davis,2005.0,18.0,Retired,10/15/1968,"Jiangxi, China",Female,University of California-Santa Cruz; Dalhousie University,Civil Engineering,No Major,Colonel,,3,4538,7,37.1,"STS-116/117 (Discovery/Atlantis), ISS-32/33 (Soyuz)",,
77,7417,Bryan Baker,1993.0,15.0,Retired,03/11/1956,"Boston, MA",Male,US Air Force Academy; MIT,Ocean Engineering,Electrical & Computer Engineering,Major,US Air Force Reserves (Retired),0,294,8,43.6,"STS-53 (Discovery), STS-59 (Endeavor), STS-76 (Atlantis)",,
78,7418,Michael Spencer,2001.0,18.0,Retired,12/13/1962,"Cleveland, OH",Female,US Naval Academy; US Naval Postgraduate School,Aeronautical Engineering,Electrical Engineering,,,3,3554,10,60.4,"STS-83 (Columbia), STS-94 (Columbia)",12/11/1999,
79,7419,Andrew Brady,1981.0,9.0,Retired,08/23/1943,"Waltham, MA",Male,University of Illinois,Physics,Public Administration,Colonel,US Navy (Retired),4,217,0,0.2,"STS-127 (Endeavor), STS-135 (Atlantis)",,
80,7420,Andrew Murray,1967.0,3.0,Active,09/18/1945,"Killeen, TX",Male,Northwest Nazarene College; University of Colorado,Ocean Engineering,Meteorology,Colonel,US Air Force (Retired),2,3359,1,2.3,"STS 41-C (Challenger), STS 61-C (Columbia), STS-26 (Discovery)",,
81,7421,Samuel Clark,1963.0,5.0,Retired,06/16/1933,"Muskegon, MI",Male,Air Force Institute of Technology,Applied Science & Engineering,Aeronautics,Captain,,2,1883,0,0.5,"Gemini 6, Gemini 9, Apollo 10, Apollo-Soyuz Test Project",,
82,7422,Chad Ortiz,1981.0,9.0,Retired,03/18/1949,"New York, NY",Male,US Naval Academy; US Naval Postgraduate School,Music,Materials Science,,US Navy,2,1214,4,16.5,"STS-118 (Endeavor), ISS-23/24 (Soyuz)",,
83,7423,Shannon Barnett,1983.0,14.0,Retired,03/05/1946,"Washington, DC",Male,US Naval Academy; US Naval Postgraduate School,Engineering,Aeronautics & Astronautics,,,0,1087,0,0.2,"STS-106 (Atlantis), STS-118 (Endeavor), STS-131 (Discovery), ISS-38/39 (Soyuz)",,
84,7424,Christopher Holmes DVM,1964.0,4.0,Retired,02/18/1930,"Pinehurst, NC",Male,US Naval Academy,Astronautical Engineering,Aeronautical Engineering,,,1,299,2,4.9,"STS 61-C (Columbia), STS-34 (Atlantis), STS-46 (Atlantis), STS-60 (Discovery), STS-75 (Columbia), STS-91 (Discovery), STS-111 (Endeavor)",,
85,7425,Jason Bryant,1999.0,18.0,Retired,10/28/1957,"Philadelphia, PA",Male,State University of New York-Buffalo; Cornell University; University of Texas,Naval Sciences,Aeronautical Engineering,,,3,533,5,27.2,,,
86,7426,Michelle Jones,1987.0,9.0,Retired,03/18/1963,"Chicago, IL",Female,Drexel University; Thomas Jefferson University,Mathematics & Physics,Aeronautical Engineering; Systems Management,Colonel,US Navy (Retired),0,2181,3,11.1,Apollo 16,,
87,7427,Karen Thomas,2004.0,19.0,Retired,10/12/1967,"Buffalo, NY",Male,Auburn University,Mechanical Engineering,Aeronautical Engineering,,,2,1961,1,1.1,"STS-55 (Columbia), STS-63 (Discovery)",07/07/1991,
88,7428,Barbara Hill MD,2006.0,20.0,Retired,02/12/1967,"Fayettesville, NC",Male,University of Colorado; US Naval Postgraduate School,Computer Science,Mechanical Engineering,Lieutenant Commander,US Navy (Retired),2,450,1,2.5,"STS-83 (Columbia), STS-94 (Columbia)",,
89,7429,Laurie Jennings,1996.0,19.0,Retired,06/23/1967,"Decatur, AL",Male,University of Pennsylvania; California Institute of Technology,Applied Biology; Mechanical Engineering,Ocean Engineering,,,3,1832,0,0.7,"STS-124 (Discovery), ISS-36/37 (Soyuz)",,
90,7430,Brandon Campbell,1996.0,17.0,Deceased,04/16/1958,"Machester, CT",Male,Western Kentucky University,,Mechanical  Engineering,Colonel,,3,39,0,0.4,"STS-118 (Endeavor), ISS-23/24 (Soyuz)",,
91,7431,Michael Clark,1961.0,3.0,Management,08/26/1928,"Queens, NY",Female,Tarleton State University; Texas Woman’s University,Mechanical Engineering,No Major,Colonel,,3,440,0,0.0,"STS 41-B (Challenger), STS 51-L (Challenger)",01/16/1991,
92,7432,Nicholas Hunter,1970.0,7.0,Retired,08/05/1931,"Laurinburg, NC",Male,US Naval Academy; University of Southern California; University of North Carolina; Wayne State University,Chemistry,Business Administration,,US Air Force (Retired),4,114,1,4.0,Apollo 17,,
93,7433,Rachel Monroe,1962.0,3.0,Deceased,07/07/1932,"Pontiac, MI",Male,University of Oklahoma,Education,Aeronautics & Astronautics,Captain,,3,386,0,0.8,"Mercury 8, Gemini 6, Apollo 7",08/11/1986,
94,7434,Maria Gonzalez,1987.0,14.0,Retired,10/27/1958,"Goosecreek, TX",Male,Indiana University of Pennsylvania; Medical College of Pennsylvania,Geology,Physics; Astrogeophysics,,,2,754,2,7.0,STS-40 (Columbia),,
95,7435,David Nguyen,1989.0,9.0,Retired,11/14/1944,"Hackensack, NJ",Male,Amherst College; California Institute of Technology,Aerospace Engineering,Aeronautical Engineering,,US Air Force,2,48,0,0.0,"ISS-09 (Soyuz), ISS-18 (Soyuz), STS-134 (Endeavor)",,
96,7436,Samuel Barrett,2007.0,20.0,Active,11/03/1973,"London, England",Male,University of California-San Diego; Stanford University,Geology,International Relations; Aerospace Engineering; Astronautical Engineering,,,1,1646,2,7.6,"STS-109 (Columbia), STS-125 (Atlantis)",,
97,7437,Christine Vazquez,,9.0,Retired,09/08/1942,"Boulder, CO",Male,Rice University; Stanford University,Electrical Engineering,Science & Technology Administration; Aeronautical Engineering,Captain,US Air Force,1,769,8,46.5,,10/01/1981,
98,7438,Monique Padilla,1992.0,12.0,Retired,05/20/1959,"Lynchburg, VA",Female,University of Texas-Dallas,Chemistry; Physiological Optics,Mechanical  Engineering; Mechanical  Engineering & Materials Science,,,4,4892,7,36.3,Apollo 9,,
99,7439,Cynthia Hickman,1990.0,9.0,Retired,02/07/1961,"St. Louis, MO",Male,US Air Force Academy; University of Southern California,Physics & Astronomy,Science & Technology Administration,Captain,US Navy (Retired),4,1514,7,35.9,STS-119 (Discovery),,
100,7440,George Dixon,1979.0,9.0,Deceased,07/29/1938,"Chattanooga, TN",Male,Pennsylvania State University; US Naval Postgraduate School,Aerospace Engineering,Chemical Engineering,Commander,,3,2085,7,39.2,"STS 41-D (Discovery), STS-27 (Atlantis), STS-36 (Atlantis)",,
101,7441,Heather Torres,1973.0,9.0,Retired,08/15/1940,"Silverton, OR",Male,US Naval Academy,Mathematics,Astronautical Engineering,Commander,,2,109,1,1.0,STS-127 (Endeavor); ISS-35/36 (Soyuz),,
102,7442,Christian Warren,1981.0,13.0,Retired,02/21/1945,"Weatherford, OK",Male,Brown University; MIT,Physics,Astronautics,,US Air Force (Retired),4,1419,5,25.5,"STS-123 (Endeavor), STS-134 (Endeavor)",,
103,7443,Jonathan Jackson,,,Retired,02/26/1966,"Arcadia, CA",Male,University of Texas,,Public Administration,Colonel,US Air Force (Retired),1,204,3,10.0,"STS-37 (Atlantis), STS-47 (Endeavor), STS-59 (Endeavor), STS-79 (Atlantis)",,
104,7444,Dylan Meyers,1973.0,11.0,Management,04/27/1938,"Fayettesville, NC",Male,US Air Force Academy; Purdue University,Aeronautical & Astronautical Engineering,Aerospace Engineering,Captain,US Air Force (Retired),0,48,5,25.8,"STS 61-B (Atlantis), STS-30 (Atlantis)",,
